,BC cells,Mix BC cells TAMs,DCs,T cells,TAMs,NK cells,Blood ECs,CAFs,Plasma cells,Mural cells,Mast cells,Myoepithelial cells
MMP19,0.0155758382312605,0.134636761745346,0.0133026977367384,0.00773942735531619,0.320491550954211,0.0145823374037581,0.0125852879055563,0.29752227915702,0.00540835259964289,0.144656207862816,0.0234337625589341,0.0405774508577977
ERBB3,0.407045726457748,0.0102882354641966,0.0102513641411036,0.0178127717817478,0.0109156199616861,0.0169726510507281,0.00481364123037317,0.0116364241946585,0.0188032891200453,0.0301958688836239,0,0.0295041962184952
IL23A,0.00666114969461705,0.0203520824051684,0.0424952790158205,0.0209233578776397,0.0113147368101172,0.0397589865240585,0,0.00362555502940231,0.0194002050293946,0.00587001685172683,0,0
ATP5F1B,0.414205119017793,1.11577294277569,0.665568323282844,0.269316262342835,0.667267880809906,0.43590846715705,0.588301561173757,0.0613922515887846,0.196398264343487,0.647664086750827,0.055567175044889,0.110084511966788
PTGES3,0.770371607706867,1.38974934628299,1.01883263696172,0.753368788791697,0.92953423382105,0.94218974729603,0.773204719934142,0.257596157397254,0.580102578917071,0.727707657382769,0.249263249694872,0.3261966240592
NACA,1.05061456103903,1.89974071812266,2.03621685542199,1.01523467429372,1.58829743834722,1.45401034551331,1.44506658075042,0.206490695348178,0.39292187500492,1.6368795209835,0.111501753620623,0.112472030578521
STAT6,0.194838261650489,0.267789703128896,0.359649260950201,0.164100485264299,0.304660784256855,0.153284641593289,0.214240273831895,0.318742099621211,0.203736614931496,0.334343884283581,0.156931828064664,0.115992890079106
NDUFA4L2,0.00513643219903233,0.00904631828199547,0.00408300918595538,0.001424056118507,0.00385558692080334,0,0.0583258298057542,0,0,1.3582826525733,0,0.0397128064569238
DDIT3,0.107970733152128,0.0751530721991922,0.0693354249446489,0.0709458931583616,0.104426796125116,0.0941294117562328,0.0468744920250737,0.0297206181386979,0.0409421991187441,0.0942938496076145,0,0.0186293572810504
WIF1,0.0045275501055593,0,0,0.00198438315172742,0.000633694955819151,0,0,0.00645962642117606,0,0.021384317762386,0.0285030356209282,0.204452928446824
IFNG,0.0032949960575427,0.0119444792444412,0.0126587895063087,0.140740159994061,0.00401994550232826,0.15986589241072,0,0.00236347451326349,0.00414859029703973,0.0139368013670442,0,0.00456301549771597
LYZ,0.119298241426694,2.51442645096929,1.2941310493935,0.164697349138599,2.09398293647821,0.138209239661718,0.204827232391437,0.053687191134599,0.161110066324939,0.246942004191863,0,0.02446657395529
LGR5,0.00636426947770807,0.00126797110159556,0.00475891730051464,0.00182620676064899,0.0019792421225931,0,0,0.00659972164012584,0.0272266723541498,0,0.0279085766932091,0.00581880479557435
KITLG,0.100476113894301,0.0621101602569702,0.00651781100164337,0.00264566302813172,0.0403250503451643,0.00198564453288129,0.50177875292761,0.11195340484064,0.0037674360264053,0.273958866258457,0,0.0828178104965287
DUSP6,0.081057869579046,0.258961489558566,0.0634802760992449,0.034677615974106,0.23143271817064,0.112265024600329,0.831124528760491,0.0329486736550839,0.040218102214598,0.0777995428910895,0.115979898112221,0.231552797352288
LUM,0.00175985723963042,0.00694282916564147,0.00042084558543386,0,0.00374254536325587,0.00200471149455162,0.0359895598771575,0.269197243518363,0.0125212517203758,0.535651023970096,0,0.00737741784077602
DCN,0.00569593792171594,0.00551280289374937,0.00970549960889252,0.0169837009034346,0.00241323576492512,0.00254339294746245,0.0647195898280585,0.479428969268187,0.0148167453075455,0.4099461531887,0.0583572971059283,0.00956348281003869
BTG1,0.422991296069684,1.3738114276419,1.41769573449276,1.73493355804347,1.47100416746492,1.64301764630611,0.697342380716969,0.288787413203749,0.429147660746814,0.861245631859307,0.15600578939636,0.102300792682048
IGF1,0.0196130560297295,0.0457897674654317,0.00435795052106037,0.00847677112135089,0.0832117511861662,0.017756195681817,0.0250792389710176,1.38858033441666,0.211458389824352,0.358635709273376,0,0.022168263228351
HSP90B1,0.684987021207002,1.6276625123591,1.10811616609173,0.505134109295438,1.21957470462432,0.757514648811927,1.63427934496777,0.370928693208131,1.44440115695396,1.28283468081653,0.464659837652426,0.297552101608764
CMKLR1,0.00851142268422684,0.103231882654666,0.00944996071918,0.000941537770586907,0.186817555638775,0.0046939811525975,0.165123246219871,0.0246950744347585,0.111371246022405,0.00244769537733976,0,0.0206491222786007
SELPLG,0.00580489076964353,0.321301679223142,0.322243280046042,0.19727553771246,0.26633995158784,0.268122515183228,0.0552475145078003,0.0222315408250594,0.167258415561103,0.00882882142062902,0,0.016759160564331
ACACB,0.0507718112860737,0.049099004381401,0.0373984587670445,0.0661492856880495,0.0486564771623243,0.0549845814479514,0.129813749346874,0.237188814252119,0.153993639229635,0.221641112588844,0.0943569197950595,0.125294825392333
OAS1,0.0128717915238875,0.134939784675255,0.0435964494295479,0.101472699262267,0.131236302236166,0.108179515821882,0.0626761261794298,0.0245548891083793,0.0688229457208358,0.0862529923122194,0.0858398620579549,0.0036224076293639
OAS3,0.0182084916184059,0.221631077365635,0.10504843162353,0.0984222110872517,0.131439631630886,0.099036102785627,0.177891254768487,0.0258665455894958,0.0408708644001654,0.105939299396957,0.0376188653927673,0.00198131444940817
OAS2,0.0100283656995428,0.167138787374443,0.0434663469132264,0.139330540238768,0.142080898725118,0.150338828475156,0.18776354804139,0.0205855957677804,0.133556756830166,0.118664114691825,0,0
OASL,0.00751582640631111,0.0680481451681702,0.0366206854302024,0.19781414783916,0.0515043433856307,0.162866291626464,0,0.00997089521516901,0.0207798100320037,0.0167707664288008,0,0.00579034217736794
IL17D,0.00595585378522893,0.00278929197563586,0.00115958025633641,0,0.0047685227477547,0.0094029217586259,0,0.00973847333375893,0.0147282819686832,0.004028966874354,0,0.00391778425281682
FGF9,0.0758653129293441,0.00372627894714387,0.0245029298084858,0.00598492431664498,0.00242952940019648,0.0116167014828304,0,0.00464218207670544,0,0,0.0322864001168192,0.00471247119582702
TNFRSF19,0.187052656449209,0.00244589657129096,0.00643925690136171,0.00374904825482234,0.00228311304511095,0.0112968212053651,0.0862208909762257,0.160902244140169,0,0.319719320901925,0,0.201517861119375
RPL21,1.36269599487092,2.7051191075503,2.7507028719451,1.45004306659374,2.09514958533107,2.12790044817526,1.96240337995463,0.275385353556701,0.643267524997235,1.99470437438419,0.208206624356823,0.135954767515722
FLT1,0.0173892309774426,0.862845189015551,1.35616727810067,0.0315983314895233,0.625440563763121,0.0357499237330085,1.81548026767268,0.0257518910268928,0.0861509895993397,0.0697240545202337,0.0237378224673303,0.00198131444940817
ALOX5AP,0.0333713166010814,1.63628085331825,1.37635937622085,0.438329053956713,1.01297083550776,0.777153466663922,0.0497455709895017,0.0384340878575564,0.346993838150273,0.144239883701345,0.134219973292576,0.0332353144731183
RGCC,0.0768848847104903,0.915793371760791,0.410422845117569,0.501473911339111,1.01439554348035,0.801632454241428,0.549373550284569,0.122313932893581,0.140372249977524,0.166512515937608,0,0.0954700401652862
TSC22D1,0.495303408356435,0.275255451194611,0.284385689517165,0.357229347105203,0.400391504371911,0.336537059192325,1.14729681511,0.855755216868656,0.238182721758307,0.775462478519754,0.401166412541101,0.367261421861348
TPT1,1.45003600003787,3.11894853254365,3.23823849367949,1.76090208394685,2.7104105513834,2.51244692559153,2.58442222966305,0.373704319117658,0.798672285861337,2.62562416897127,0.260841132684549,0.331971482189487
ITM2B,0.451388514649368,1.27608323763041,1.44770176671076,0.894594567096551,1.26029513476422,1.02133360715894,1.53196447921079,0.341070954962597,0.290805666790655,1.42168586776153,0.417521563707241,0.366217212659757
RB1,0.654019392414177,1.11816883412167,0.967270825712724,0.743530702827342,1.01712065081708,0.891037791945335,1.26962072345202,0.95400417518011,1.22321288492688,0.847966168016095,0.524972841596523,0.822698795276304
OLFM4,0.0165664120998458,0,0.006790392973663,0.00172213370802177,0.000906808931823151,0,0,0,0.0159164337274203,0,0,0
SPRY2,0.0306883112247614,0.0500889991152511,0.0531808433769042,0.0118577722043754,0.0437374317605165,0.317492883690396,0.0329114862014672,0.0434513875312475,0.00599041913895305,0.115650342216353,0,0.0844940543871295
GPR183,0.0384550526554737,1.10356701715747,1.45605227563741,0.421530145116253,0.981929367826785,0.130160604797878,0.0439215266797307,0.0710796548683701,0.780647788244463,0.102044786532807,0.0905442644951857,0.0664922446914511
EFNB2,0.128230420408097,0.0786830971067785,0.0542857751371653,0.0473558644915663,0.0648126751551039,0.0939853593840888,1.04697788699415,0.349163193651136,0.0132234651208639,0.147287487613753,0.0279085766932091,0.0129569985581657
TNFSF13B,0.129996851598841,0.344521236353016,0.393789409321087,0.119975476965245,0.403094478322839,0.0799427259420435,0.0673896421257585,0.120260892680334,0.202843547789772,0.201749751639819,0,0.113494004394881
COL4A1,0.0775876418576117,0.0419439947484351,0.00659645850479171,0.0234463017851685,0.0107012074034509,0.00952226102842677,2.78364480974905,1.00423768432162,0.01866976402381,2.62664595760464,0.106829944319081,1.09946700504809
COL4A2,0.14442754500972,0.0668108027756901,0.0193704147130433,0.0138792053611006,0.0473086364800795,0.0135820090913468,2.38148228747714,1.1504966728256,0.0189590064341021,2.38875858441347,0,1.37128179687155
GAS6,0.0540085645333995,0.188270621732353,0.163653341615305,0.00334509725898783,0.155138693467395,0.0223026316780248,0.260516247450958,0.138337267000663,0.714042468980538,0.286335909803258,0,0.323553253821635
MMP14,0.0341807177811266,0.444777667951464,0.153427449715911,0.00910531476904193,0.449152097846125,0.015017873137572,0.225068941107654,0.169058594615866,0.00917747473366734,0.221339141648393,0,0.0471931722558576
MYH6,0,0.00425939141400016,0,0,0,0,0,0,0,0,0,0
DHRS2,0.00102761649810912,0.000252075308402113,0.00157214926622988,0,6.73354356426505e-05,0.00522032975630186,0,0,0,0,0,0
CTSG,0.00188653588889267,0.00250459736319048,0,0.00197437462050774,0.000914909720420319,0,0.0215871225652958,0,0.0155183701929545,0,0.483027321574112,0.00576975137508037
GZMH,0.00525491941274888,0.0140164175352262,0.027180175680427,0.320301394765953,0.0093113458146438,0.130097552427698,0,0.00640609994291489,0.0166240331246024,0,0,0
GZMB,0.00445425754235351,0.00930955339359844,0.0112409250299882,0.182944472106278,0.00458066477172746,0.719343467301515,0,0.00287049395771939,0.392180578442299,0,0,0
NFKBIA,0.324717837519489,1.04730583756723,0.994485840190054,0.513003587335093,1.176325271419,0.899185390895975,0.626626115198512,0.314811090060988,0.428045369777338,0.359263027425161,1.58450411552867,0.197705751459375
CLEC14A,0.000608221505314929,0.00438110632432371,0,0,0.000125481781925218,0,1.21637022667024,0,0,0,0,0
SEC23A,0.310739332075662,0.286187750042916,0.238561053840887,0.294352803002269,0.309893999615225,0.24846061248927,0.510227745740921,0.523652923271827,0.428789467008785,0.594997798899654,0.308118718084491,0.42034573462265
BMP4,0.00161049159329228,0,0.000576979191463821,0,0,0,0.0683114156170701,0.00354577304145614,0,0.00448657667629614,0,0.00647207361364025
CDKN3,0.0840134679545258,0.35415767108346,0.079470099885666,0.0384211407972037,0.0345629513558751,0.0847654989876273,0.0538023031406707,0.0127741760631838,0.0193901271540731,0.0286579305037052,0.0227609036693004,0.00563441417212687
LGALS3,0.290699080202977,1.09255261501483,0.345713799537127,0.277615678059716,1.28950580195862,0.428631959213596,0.457785479321794,0.246323407359177,0.0843495427447455,0.942112283360402,0.321338050991729,0.257752013992296
HIF1A,0.514554372511915,1.41383882874966,1.2395506293947,0.719483239900116,1.76494436973922,0.681613658662752,1.55103545532769,2.02548294455567,0.693868911369492,1.6006080795677,1.50906401395987,0.711227607607679
PGF,0.0100664933702274,0.0129807626455782,0.00173497250800371,0.00257504993599699,0.0103875705168811,0.0065493689600528,0.124597999073141,0.056032554449925,0,0.682050620983141,0.0260052282048989,0.0415023918737501
FOS,0.285625731956525,1.66993974121673,1.48955411944433,0.512300798645191,1.40721498519999,0.580830309600517,0.489733912020166,0.27238552196149,0.30851700452753,1.06461423627849,0.244580162092025,0.164297043675315
TGFB3,0.0392986109950226,0.00817137535423275,0.00476823413416244,0.00780470336148136,0.00304566477443571,0.0116659158514547,0.0571052254691678,0.0871078013780224,0.00130948833757373,0.385028387972394,0.0234337625589341,0.00769021447022689
NRXN3,0.08108811345054,0.0293805552379244,0.0164779226206212,0.0058246834273758,0.00899912835898315,0.0106363363081028,0.195281456662724,0.27237775383769,0.037477153820769,1.99022883196322,0.0109974527615503,0.279549999516386
CALM1,0.510185492033063,2.02650775627285,1.54396154164054,1.2049122103304,1.57160151991954,1.61905397712277,1.52537566439136,0.19753166426827,0.462963035128832,1.40679578019726,0.152681546877717,0.177010147752429
IFI27,0.0714508088477345,0.181065607551685,0.0372263693012439,0.0578875378282922,0.215872957194823,0.0364760998002641,1.91588993633207,0.138868488773915,0.0156016705371184,1.37690495465179,0,0.0191828375044341
SERPINA1,0.0182445805453893,0.847145311261757,0.248490541422925,0.0120517934981145,0.621240919592323,0.0159161596071807,0.0231268249174419,0.0101023611915032,0.0159902851676233,0.0663308546906337,0,0.0335662768007894
SERPINA3,0.317807796811467,0.00930606317086036,0.00927734581678496,0.00903059131345327,0.00594130570502467,0.00693682957759393,0.0473112308497786,0.0178629716537374,0.000998425091304689,0.0806650478379443,0,0.513892706628448
TCL1A,0,0,0,0,0.000633694955819151,0,0,0,0.12897381349481,0,0,0
MEG3,0.00909464171447413,0.0156805766854483,0.00461052277632497,0.00638221478383373,0.000969517894738158,0.0115220615764816,0.056836806702575,1.43757358952345,0.0255003851754877,0.353841334244584,0.352688393795916,0.176004137653096
HSP90AA1,1.40187960294396,2.61535075499542,2.17599865211522,1.37906984363397,1.98748036455692,1.88319787103112,1.5832063652534,0.388519364372409,0.622247588840037,1.53555753254515,0.42478132288572,0.277771633550253
AKT1,0.115570659738484,0.275160510906862,0.157239143040166,0.0869040780295349,0.159314045823384,0.20089253077036,0.167581473618813,0.0631147825867787,0.104115410866677,0.182675010806619,0.0330793898700135,0.0702933118830746
CRIP1,0.296959462396318,1.38500891693442,1.6897965802444,0.856708149016494,0.732665234757639,1.19313471262249,0.679379078313684,0.0491965083570402,0.311693691180236,1.84816406229506,0,0.0494269990733794
IGHG2,0.00337959542792002,0.000737885265128024,0.000455140155224151,0.00451134972511197,0.00193071456449568,0.00774188204395611,0,0,0.147631959497415,0,0.0353704718026787,0
IGHA1,0.0176478652447035,0.00953107688437296,0.0158353806543419,0.018278520782921,0.0136092292887843,0.133290888782274,0.00789380591456515,0.0351137446636654,1.16329979122434,0.0536150345666025,0.0380037091290603,0.0833639694738102
IGHG1,0.00695542973880015,0.0025797804832499,0.00139425339974982,0.00338891521548198,0.00328985075229172,0.0104640419499672,0.0163789080274725,0.00730469584669756,0.458287037192469,0,0.0300425269731458,0.00894617540123853
IGHD,0.000697199181390873,0,0,0,0,0,0,0,0.0384546369655704,0,0,0
IGHM,0.00608724663838584,0.00353878372575952,0.00175091258322203,0.0100953749984379,0.00639579117945667,0.0465922178339496,0,0.00523787212899485,0.278864321778894,0,0,0.0199235913191592
FAM30A,0.00124010237708229,0.000326886794253571,0.000277711496599083,0.00395223151554783,0,0.302903432771144,0,0.00187777877573778,0.200902293562452,0,0,0.012509609912969
SCG5,0.0338466578285237,0.145421674359474,0.0357708945295159,0.0163630787250068,0.0490643264179336,0.0681660245707196,0.00795681769764998,0.0793884999725891,0.0170745780930699,0.0762544050048846,0.0311691656291481,0.0410289703477965
THBS1,0.114576627465995,0.0729913609352797,0.0136311058428185,0.0366912085227028,0.166320908552525,0.0264224441267013,0.586609084113307,0.968299877933026,0.0721786313548838,0.679477286612938,0.325677845788942,1.36003124890804
DLL4,0.000178276221807919,0.00612432521917177,0.00334545572120148,0,0.00106109728555281,0.00180313334558439,0.402152905087608,0.00332846963618009,0.00175867122243439,0.0317763939114943,0,0
